feature,factor,weight
"Absolute Neutrophil Count_(3.8, 4.7]",17,0.0
"Absolute Neutrophil Count_(4.7, 6.4]",17,0.0
"Absolute Neutrophil Count_(6.4, 51.9]",17,0.0
"BP_SYS_(70.999, 116.0]",17,0.011236559555402377
"BP_SYS_(116.0, 126.0]",17,0.007355768524694381
"BP_SYS_(126.0, 135.0]",17,0.0007773018982713607
"BP_SYS_(135.0, 146.0]",17,0.0
"BP_SYS_(146.0, 414.0]",17,0.0
"Ferritin_(0.499, 32.54]",18,0.00010111036208784133
"Ferritin_(32.54, 75.58]",18,5.96389871341682e-05
"Ferritin_(75.58, 137.32]",18,7.898418000141693e-05
"Ferritin_(137.32, 297.4]",18,0.00010198031748964969
"Ferritin_(297.4, 7385.1]",18,3.647521447144744e-05
"Phosphorus_(1.0990000000000002, 3.1]",18,4.749029017554344e-05
"Phosphorus_(3.1, 3.5]",18,0.0
"Phosphorus_(3.5, 3.8]",18,5.6347404153197204e-05
"Phosphorus_(3.8, 4.2]",18,3.107908490870517e-05
"Phosphorus_(4.2, 9.4]",18,3.9478985571262986e-05
"Bilirubin, Total_(0.099, 0.3]",18,0.0004972638319593705
"Bilirubin, Total_(0.3, 0.5]",18,0.000738081671724587
"Bilirubin, Total_(0.5, 0.6]",18,0.00026012205041925227
"Bilirubin, Total_(0.6, 0.8]",18,0.0003618682976053958
"Bilirubin, Total_(0.8, 30.9]",18,0.00028268632149088777
"Chloride_(69.999, 103.0]",18,0.0007167766253778028
"Chloride_(103.0, 104.0]",18,0.00033985036450102533
"Chloride_(104.0, 106.0]",18,0.0008831941743512545
"Chloride_(106.0, 107.0]",18,0.00031384989546710915
"Chloride_(107.0, 122.0]",18,0.0004783292401573983
"Sodium_(106.999, 138.0]",18,0.0005619234260337255
"Sodium_(138.0, 140.0]",18,0.000794058013717501
"Sodium_(140.0, 141.0]",18,0.0006016321546664702
"Sodium_(141.0, 142.0]",18,0.00037375380170111635
"Sodium_(142.0, 150.0]",18,0.0004171620533143082
"Hemoglobin_(5.699, 12.1]",18,0.0002747560369423655
"Hemoglobin_(12.1, 13.2]",18,0.0005611448299130581
"Hemoglobin_(13.2, 14.1]",18,0.0007216703902346242
"Hemoglobin_(14.1, 15.1]",18,0.000609245565681908
"Hemoglobin_(15.1, 22.4]",18,0.00047411739370587804
"Absolute Neutrophils_(-0.001, 3.0]",18,4.148761540656935e-05
"Absolute Neutrophils_(3.0, 3.992]",18,0.0
"Absolute Neutrophils_(3.992, 5.6]",18,2.7658942863945094e-05
"Absolute Neutrophils_(5.6, 9.422]",18,3.8130233785064654e-05
"Absolute Neutrophils_(9.422, 14240.0]",18,2.9972400443214768e-05
"Tsh_(0.069, 0.9]",18,0.0
"Tsh_(0.9, 1.38]",18,6.832132305425169e-06
"Tsh_(1.38, 2.08]",18,2.9328920554117004e-06
"Tsh_(2.08, 3.1]",18,1.4794330176955839e-05
"Tsh_(3.1, 17.32]",18,0.0
"Progranulocytes._(-0.001, 3.0]",18,2.341704924683288e-05
"Monocyte % (Coulter)_(-0.001, 6.4]",18,0.00035032165792187254
"Monocyte % (Coulter)_(6.4, 7.8]",18,0.00033171705353626666
"Monocyte % (Coulter)_(7.8, 9.1]",18,0.00035497391714774335
"Monocyte % (Coulter)_(9.1, 10.9]",18,0.0003707799401461428
"Monocyte % (Coulter)_(10.9, 59.0]",18,0.00023957084011007947
"Red Blood Cell Count_(1.8690000000000002, 4.02]",18,0.00026749481237211935
"Red Blood Cell Count_(4.02, 4.39]",18,0.0005552080119308977
"Red Blood Cell Count_(4.39, 4.67]",18,0.0006630362400248403
"Red Blood Cell Count_(4.67, 4.99]",18,0.0007103863402293443
"Red Blood Cell Count_(4.99, 7.46]",18,0.0004508861898896841
"Tsh-3Rd Generation (Sstsh)_(0.009000000000000001, 0.94]",18,0.00019805312442766225
"Tsh-3Rd Generation (Sstsh)_(0.94, 1.512]",18,0.00020527163582447974
"Tsh-3Rd Generation (Sstsh)_(1.512, 2.07]",18,0.000327432651168024
"Tsh-3Rd Generation (Sstsh)_(2.07, 3.08]",18,0.00017512118664051802
"Tsh-3Rd Generation (Sstsh)_(3.08, 142.3]",18,0.00016088883989156066
"Glucose_(36.999, 87.0]",18,0.0007198052449007657
"Glucose_(87.0, 95.0]",18,0.0005421823765466827
"Glucose_(95.0, 104.0]",18,0.0005570933399191213
"Glucose_(104.0, 127.0]",18,0.0005470179727112796
"Glucose_(127.0, 650.0]",18,0.0003817779013061403
"Non-Hdl Cholesterol_(51.999, 92.0]",18,0.0
"Non-Hdl Cholesterol_(92.0, 113.0]",18,0.0
"Non-Hdl Cholesterol_(113.0, 131.0]",18,0.0
"Non-Hdl Cholesterol_(131.0, 161.0]",18,0.0
"Non-Hdl Cholesterol_(161.0, 276.0]",18,0.0
"Protein_(3.1990000000000003, 6.5]",18,0.0004311264771503511
"Protein_(6.5, 6.8]",18,0.0003228488653236903
"Protein_(6.8, 7.1]",18,0.0005692044505266848
"Protein_(7.1, 7.4]",18,0.00040100059239893686
"Protein_(7.4, 10.7]",18,0.0004282137033904106
"Platelet Count_(0.999, 176.0]",18,0.0003822992234557739
"Platelet Count_(176.0, 213.0]",18,0.000557174870765304
"Platelet Count_(213.0, 247.0]",18,0.0005794712601341784
"Platelet Count_(247.0, 290.0]",18,0.0006301111349089899
"Platelet Count_(290.0, 856.0]",18,0.00055711144369204
"Basophils_(-0.001, 0.3]",18,0.0005934910395975702
"Basophils_(0.3, 0.4]",18,0.0002844165599019811
"Basophils_(0.4, 0.6]",18,0.0004447443570502186
"Basophils_(0.6, 0.8]",18,0.00015607022358644083
"Basophils_(0.8, 15.0]",18,0.0001718204858589883
"Absolute Basophils_(-0.001, 0.07]",18,6.84441371209064e-05
"Absolute Basophils_(0.07, 0.1]",18,5.004789140524187e-05
"Absolute Basophils_(0.1, 97.0]",18,1.3127972917406432e-05
"Absolute Eosinophils_(-0.001, 0.1]",18,8.400082653867041e-05
"Absolute Eosinophils_(0.1, 0.12]",18,0.0
"Absolute Eosinophils_(0.12, 0.2]",18,1.407589172772927e-05
"Absolute Eosinophils_(0.2, 0.4]",18,1.3682047955811912e-05
"Absolute Eosinophils_(0.4, 9342.0]",18,1.866600285490509e-05
"Absolute Monocytes_(-0.001, 0.4]",18,3.344930483882847e-05
"Absolute Monocytes_(0.4, 0.56]",18,8.993608753638205e-06
"Absolute Monocytes_(0.56, 0.7]",18,4.359062854296879e-05
"Absolute Monocytes_(0.7, 1.1]",18,3.249253009679944e-05
"Absolute Monocytes_(1.1, 5145.0]",18,1.2538603072500849e-05
"Absolute Eosinophil Count_(-0.001, 0.1]",18,0.0008707573455278508
"Absolute Eosinophil Count_(0.1, 0.2]",18,0.00042692605970937384
"Absolute Eosinophil Count_(0.2, 0.3]",18,0.00016319062257466813
"Absolute Eosinophil Count_(0.3, 2.7]",18,0.00018803352286365043
"Absolute Lymphocyte Count_(-0.001, 1.1]",18,0.0003001150882542469
"Absolute Lymphocyte Count_(1.1, 1.5]",18,0.00034647109562937036
"Absolute Lymphocyte Count_(1.5, 1.8]",18,0.0002958322805831944
"Absolute Lymphocyte Count_(1.8, 2.4]",18,0.0004126294181671886
"Absolute Lymphocyte Count_(2.4, 363.1]",18,0.0002793154219781484
"Ast_(7.999, 19.0]",18,0.0004918705589114548
"Ast_(19.0, 23.0]",18,0.0005811869320502761
"Ast_(23.0, 27.0]",18,0.0004139340354414502
"Ast_(27.0, 34.0]",18,0.00035677934732971804
"Ast_(34.0, 2142.0]",18,0.0003122578305459775
"Absolute Lymphocytes_(-0.001, 1.0]",18,3.643686486357677e-05
"Absolute Lymphocytes_(1.0, 1.4]",18,2.115925128316593e-05
"Absolute Lymphocytes_(1.4, 1.82]",18,1.3500102916809767e-05
"Absolute Lymphocytes_(1.82, 3.096]",18,4.301837395792215e-05
"Absolute Lymphocytes_(3.096, 71101.0]",18,2.658140079373283e-05
"Alt_(0.999, 17.0]",18,0.0005333401348640635
"Alt_(17.0, 21.0]",18,0.00038041726242571167
"Alt_(21.0, 27.0]",18,0.000494892138794092
"Alt_(27.0, 37.0]",18,0.0004076136347988577
"Alt_(37.0, 1631.0]",18,0.0003342430717063425
"PULSE_(2.999, 64.0]",18,0.0003524016364153214
"PULSE_(64.0, 71.0]",18,0.0003167092083467515
"PULSE_(71.0, 78.0]",18,0.0003884987417606762
"PULSE_(78.0, 86.0]",18,0.00034612856618379474
"PULSE_(86.0, 150.0]",18,0.0004909771308792511
"B-Type Natriuretic Peptide_(5.999, 18.0]",18,0.0
"B-Type Natriuretic Peptide_(18.0, 37.0]",18,1.83951204855735e-05
"B-Type Natriuretic Peptide_(37.0, 69.4]",18,1.7600265951057188e-05
"B-Type Natriuretic Peptide_(69.4, 111.8]",18,6.7291929443450724e-06
"B-Type Natriuretic Peptide_(111.8, 1217.0]",18,6.644771892844983e-06
"Hemoglobin A1C_(3.899, 5.5]",18,0.0001389670181165174
"Hemoglobin A1C_(5.5, 5.8]",18,0.00013617745417495635
"Hemoglobin A1C_(5.8, 6.1]",18,3.9901976852292696e-05
"Hemoglobin A1C_(6.1, 7.2]",18,0.0001077158169516816
"Hemoglobin A1C_(7.2, 167.0]",18,6.63155482860277e-05
"Absolute Monocyte Count_(-0.001, 0.4]",18,0.00029884004408867496
"Absolute Monocyte Count_(0.4, 0.5]",18,0.00031914322908925557
"Absolute Monocyte Count_(0.5, 0.6]",18,0.0003666835377324423
"Absolute Monocyte Count_(0.6, 0.8]",18,0.0003674047867365862
"Absolute Monocyte Count_(0.8, 14.7]",18,0.00028291429008495437
"Myelocytes._(-0.001, 1.0]",18,1.9265599927705894e-05
"Myelocytes._(1.0, 12.0]",18,2.8183161561298975e-06
"Potassium_(2.499, 4.0]",18,0.0006571162147045941
"Potassium_(4.0, 4.3]",18,0.0009088455575041522
"Potassium_(4.3, 4.4]",18,0.0002732525479740899
"Potassium_(4.4, 4.7]",18,0.0005661287356032548
"Potassium_(4.7, 9.8]",18,0.0004060722814168022
"Absolute Basophil Count_(-0.001, 0.1]",18,0.0016534764935061974
"Absolute Basophil Count_(0.1, 8.8]",18,1.319250369463065e-05
"Anion Gap_(-3.001, 6.0]",18,1.6171603016962505e-06
"Anion Gap_(6.0, 7.0]",18,0.0
"Anion Gap_(7.0, 8.0]",18,1.2174108500565622e-05
"Anion Gap_(8.0, 10.0]",18,0.0
"Anion Gap_(10.0, 22.0]",18,1.6626117514377088e-05
"Alkaline Phosphatase_(14.999, 62.0]",18,0.00042592276789539123
"Alkaline Phosphatase_(62.0, 75.0]",18,0.00042084907556443204
"Alkaline Phosphatase_(75.0, 88.0]",18,0.0004644411477279604
"Alkaline Phosphatase_(88.0, 106.0]",18,0.00048369294038321724
"Alkaline Phosphatase_(106.0, 1821.0]",18,0.00037297139681297093
"Calcium_(4.7989999999999995, 9.2]",18,0.000702902310352232
"Calcium_(9.2, 9.4]",18,0.0004712049285217716
"Calcium_(9.4, 9.6]",18,0.000493630943952977
"Calcium_(9.6, 9.9]",18,0.0006763521198369472
"Calcium_(9.9, 15.2]",18,0.00045965116734792127
"Chol/Hdl Ratio_(1.499, 2.8]",18,0.00022589098212722828
"Chol/Hdl Ratio_(2.8, 3.4]",18,0.00016090853868161204
"Chol/Hdl Ratio_(3.4, 3.9]",18,0.0002177511957412882
"Chol/Hdl Ratio_(3.9, 4.6]",18,0.00013394927733092755
"Chol/Hdl Ratio_(4.6, 13.1]",18,0.00016068092283091698
"BMI_(1.489, 24.33]",18,0.00036384646975522834
"BMI_(24.33, 27.173]",18,0.0002863052585232499
"BMI_(27.173, 30.13]",18,0.00033701938634451387
"BMI_(30.13, 34.4]",18,0.00045413349262681966
"BMI_(34.4, 191.49]",18,0.0003925886522659499
"BP_DIA_(-0.001, 63.0]",18,0.0004200234210550973
"BP_DIA_(63.0, 70.0]",18,0.0003907118740954661
"BP_DIA_(70.0, 75.0]",18,0.000336091491859957
"BP_DIA_(75.0, 82.0]",18,0.0004160902608459218
"BP_DIA_(82.0, 155.0]",18,0.0003382969563678326
"HEIGHT_CM_(64.999, 160.02]",18,0.0003656355341840921
"HEIGHT_CM_(160.02, 167.64]",18,0.0003657474145611518
"HEIGHT_CM_(167.64, 173.4]",18,0.00035269987658275803
"HEIGHT_CM_(173.4, 180.34]",18,0.000412948806289922
"HEIGHT_CM_(180.34, 266.7]",18,0.00019835785108969335
"Low Density Lipoprotein Chol_(5.999, 75.2]",18,0.00016666249884766932
"Low Density Lipoprotein Chol_(75.2, 95.0]",18,0.00020731934803452372
"Low Density Lipoprotein Chol_(95.0, 113.0]",18,0.00018853280279224386
"Low Density Lipoprotein Chol_(113.0, 135.0]",18,0.0001692125583198654
"Low Density Lipoprotein Chol_(135.0, 285.0]",18,0.00016119702607796322
"TEMP_(73.999, 97.5]",18,0.0003025666100043308
"TEMP_(97.5, 97.9]",18,0.00046448459877120794
"TEMP_(97.9, 98.1]",18,0.00023952019550166413
"TEMP_(98.1, 98.4]",18,0.0003303497268170488
"TEMP_(98.4, 118.76]",18,0.0002603299044614414
"Triglycerides_(19.999, 82.0]",18,0.00021947020436384205
"Triglycerides_(82.0, 109.0]",18,0.00015175181299697445
"Triglycerides_(109.0, 142.0]",18,0.00023499987488060202
"Triglycerides_(142.0, 203.0]",18,0.00015479087176387542
"Triglycerides_(203.0, 2287.0]",18,0.0001470077142445557
"High Density Lipoprotein Chol_(11.999, 40.0]",18,0.0001597750293485212
"High Density Lipoprotein Chol_(40.0, 47.0]",18,0.00015428648125892898
"High Density Lipoprotein Chol_(47.0, 54.0]",18,0.00015200234605651478
"High Density Lipoprotein Chol_(54.0, 64.0]",18,0.00023544014112969456
"High Density Lipoprotein Chol_(64.0, 161.0]",18,0.00018993115151832684
"Poc Hgb A1C_(-0.001, 6.3]",18,3.131468719743217e-05
"Poc Hgb A1C_(6.3, 6.9]",18,1.6060986975585768e-05
"Poc Hgb A1C_(6.9, 7.5]",18,1.6424467039778207e-05
"Poc Hgb A1C_(7.5, 8.7]",18,0.0
"Poc Hgb A1C_(8.7, 14.0]",18,4.096110381236936e-05
"Other % Cell Type_(-0.001, 2.0]",18,2.353176080024095e-05
"Mean Corpuscular Volume_(54.299, 86.0]",18,0.0005422695614746903
"Mean Corpuscular Volume_(86.0, 89.0]",18,0.0006640862932814085
"Mean Corpuscular Volume_(89.0, 91.3]",18,0.000531310789320253
"Mean Corpuscular Volume_(91.3, 94.4]",18,0.000557087856267069
"Mean Corpuscular Volume_(94.4, 120.3]",18,0.0003778054762768094
"Plasmacyte_(-0.001, 2.8]",18,2.353176080024095e-05
"Immature Granulocyte %_(-0.001, 0.2]",18,0.0006619562387680548
"Immature Granulocyte %_(0.2, 0.3]",18,0.0004420461700859866
"Immature Granulocyte %_(0.3, 0.4]",18,0.00024529875761837767
"Immature Granulocyte %_(0.4, 0.5]",18,6.360869200057023e-05
"Immature Granulocyte %_(0.5, 16.3]",18,0.00020875570362704224
"Mean Corpuscular Hgb_(13.999, 28.6]",18,0.0004058251438120496
"Mean Corpuscular Hgb_(28.6, 29.8]",18,0.0006207042764062168
"Mean Corpuscular Hgb_(29.8, 30.8]",18,0.0006282093122116066
"Mean Corpuscular Hgb_(30.8, 31.9]",18,0.0005293566855972632
"Mean Corpuscular Hgb_(31.9, 43.0]",18,0.00046066558172899063
"Blasts_(-0.001, 89.0]",18,2.3632460521891976e-05
"Metamyelocytes._(-0.001, 1.0]",18,1.9180700188525388e-05
"Metamyelocytes._(1.0, 14.0]",18,3.918883014689128e-06
"Absolute Early Gran Count_(-0.001, 13.7]",18,0.0016516884758564505
"Red Cell Distribution Width_(10.699, 12.7]",18,0.0006504944140318891
"Red Cell Distribution Width_(12.7, 13.2]",18,0.0006412611090878809
"Red Cell Distribution Width_(13.2, 13.7]",18,0.0005524726912098166
"Red Cell Distribution Width_(13.7, 14.6]",18,0.00043894375717893854
"Red Cell Distribution Width_(14.6, 31.3]",18,0.00041340425656149533
"Urea Nitrogen_(4.999, 13.0]",18,0.0008781257668560507
"Urea Nitrogen_(13.0, 15.0]",18,0.0004615549673536718
"Urea Nitrogen_(15.0, 18.0]",18,0.0006288360904234331
"Urea Nitrogen_(18.0, 23.0]",18,0.0004996986210799306
"Urea Nitrogen_(23.0, 139.0]",18,0.00030617541805902994
"White Blood Cell Count_(0.099, 5.3]",18,0.00045381581228946214
"White Blood Cell Count_(5.3, 6.5]",18,0.0006316291254066322
"White Blood Cell Count_(6.5, 7.6]",18,0.0005857064355142093
"White Blood Cell Count_(7.6, 9.3]",18,0.0004804845814971176
"White Blood Cell Count_(9.3, 374.3]",18,0.0005755994377815936
"Bands_(-0.001, 1.0]",18,1.5651319860136333e-05
"Bands_(1.0, 17.0]",18,6.4692703595818005e-06
"Cholesterol_(54.999, 152.0]",18,0.0001841783169628934
"Cholesterol_(152.0, 176.0]",18,0.00017937087746597085
"Cholesterol_(176.0, 196.0]",18,0.00020725437793041142
"Cholesterol_(196.0, 223.0]",18,0.00017756474910034977
"Cholesterol_(223.0, 484.0]",18,0.00015853300421229716
"Co2_(9.999, 26.0]",18,0.000704442457022254
"Co2_(26.0, 28.0]",18,0.0008335707540653107
"Co2_(28.0, 29.0]",18,0.0003619272530428215
"Co2_(29.0, 30.0]",18,0.0004590855037814897
"Co2_(30.0, 40.0]",18,0.00043839160037557765
"Segmented Neutrophils._(-0.001, 52.4]",18,0.0003102209489680129
"Segmented Neutrophils._(52.4, 59.4]",18,0.00025062109437899195
"Segmented Neutrophils._(59.4, 65.1]",18,0.0003744187650314135
"Segmented Neutrophils._(65.1, 71.9]",18,0.0004335338018370754
"Segmented Neutrophils._(71.9, 95.6]",18,0.0002787200587007996
"Creatinine_(0.169, 0.73]",18,0.0008204973681840074
"Creatinine_(0.73, 0.84]",18,0.0006392895792249645
"Creatinine_(0.84, 0.96]",18,0.0004731733035206287
"Creatinine_(0.96, 1.122]",18,0.0004896139903716419
"Creatinine_(1.122, 21.48]",18,0.0003090090974892723
"Absolute Blast Count_(-0.001, 115.3]",18,2.3608402049164518e-05
"Lymphocyte % (Coulter)_(-0.001, 15.9]",18,0.00030909635779416655
"Lymphocyte % (Coulter)_(15.9, 22.2]",18,0.00035504050110118533
"Lymphocyte % (Coulter)_(22.2, 27.4]",18,0.0003433451987654747
"Lymphocyte % (Coulter)_(27.4, 33.9]",18,0.0003447129376319933
"Lymphocyte % (Coulter)_(33.9, 98.5]",18,0.0002891645788950402
"Mean Corpuscular Hgb Conc._(25.698999999999998, 32.4]",18,0.00035772842296125996
"Mean Corpuscular Hgb Conc._(32.4, 33.2]",18,0.0005308994498306605
"Mean Corpuscular Hgb Conc._(33.2, 33.8]",18,0.00056978973753744
"Mean Corpuscular Hgb Conc._(33.8, 34.5]",18,0.0005431602554628901
"Mean Corpuscular Hgb Conc._(34.5, 39.5]",18,0.00066778352057209
"Total Bilirubin_(0.099, 0.4]",18,1.9033271150586253e-05
"Total Bilirubin_(0.4, 0.5]",18,1.2835235602226811e-05
"Total Bilirubin_(0.5, 0.7]",18,2.7432498602393773e-06
"Total Bilirubin_(0.7, 1.0]",18,1.1285076776676301e-05
"Total Bilirubin_(1.0, 10.6]",18,0.0
"Mean Platelet Volume_(4.7989999999999995, 9.3]",18,0.0006923767341349696
"Mean Platelet Volume_(9.3, 9.9]",18,0.0005924629260159707
"Mean Platelet Volume_(9.9, 10.4]",18,0.0004896191361767404
"Mean Platelet Volume_(10.4, 11.0]",18,0.00039795071323785094
"Mean Platelet Volume_(11.0, 14.6]",18,0.0005685714303673714
"Hematocrit_(18.099, 36.5]",18,0.00029802229127806666
"Hematocrit_(36.5, 39.6]",18,0.0005741183025990623
"Hematocrit_(39.6, 41.9]",18,0.0006476398308534367
"Hematocrit_(41.9, 44.4]",18,0.0006521108942059904
"Hematocrit_(44.4, 66.6]",18,0.0004909646789901877
"Eosinophils_(-0.001, 0.9]",18,0.0003070641766975863
"Eosinophils_(0.9, 1.6]",18,0.0003928989227822424
"Eosinophils_(1.6, 2.4]",18,0.0003094023919225321
"Eosinophils_(2.4, 3.7]",18,0.0003270493714894016
"Eosinophils_(3.7, 38.5]",18,0.00031391825564231976
"WEIGHT_KG_(4.579, 67.696]",18,0.00035598899957766576
"WEIGHT_KG_(67.696, 78.93]",18,0.000288742254975507
"WEIGHT_KG_(78.93, 89.81]",18,0.0003548157984653786
"WEIGHT_KG_(89.81, 103.01]",18,0.0004709829444060529
"WEIGHT_KG_(103.01, 510.02]",18,0.000296163621586823
"Albumin_(1.499, 4.0]",18,0.00047998889883788323
"Albumin_(4.0, 4.2]",18,0.00045254382859485643
"Albumin_(4.2, 4.4]",18,0.0006037859710812727
"Albumin_(4.4, 4.5]",18,0.00026234591255116726
"Albumin_(4.5, 5.5]",18,0.00044952400550664687
"Automated Nrbc Percentage_(-0.001, 1.1]",18,6.730893412658444e-06
"Automated Nrbc Percentage_(1.1, 1.5]",18,0.0
"Automated Nrbc Percentage_(1.5, 2.1]",18,5.877938297474442e-06
"Automated Nrbc Percentage_(2.1, 17.0]",18,0.0
"Absolute Neutrophil Count_(-0.001, 2.9]",18,0.00016903748175706707
"Absolute Neutrophil Count_(2.9, 3.8]",18,0.0003992955271541365
"Absolute Neutrophil Count_(3.8, 4.7]",18,0.00034520427215601745
"Absolute Neutrophil Count_(4.7, 6.4]",18,0.0004578809622337178
"Absolute Neutrophil Count_(6.4, 51.9]",18,0.00024966013189203263
"BP_SYS_(70.999, 116.0]",18,0.0004296325031795763
"BP_SYS_(116.0, 126.0]",18,0.0004497299333791003
"BP_SYS_(126.0, 135.0]",18,0.0003344526724535978
"BP_SYS_(135.0, 146.0]",18,0.00036730049942263485
"BP_SYS_(146.0, 414.0]",18,0.0003400926767623593
"Ferritin_(0.499, 32.54]",19,0.00291382965813314
"Ferritin_(32.54, 75.58]",19,0.0015351145190284742
"Ferritin_(75.58, 137.32]",19,0.003543236646741234
"Ferritin_(137.32, 297.4]",19,0.001539172494028735
"Ferritin_(297.4, 7385.1]",19,0.0017585352435165603
"Phosphorus_(1.0990000000000002, 3.1]",19,0.002240446155102306
"Phosphorus_(3.1, 3.5]",19,0.0012513641880006474
"Phosphorus_(3.5, 3.8]",19,0.0011491179370522128
"Phosphorus_(3.8, 4.2]",19,0.0
"Phosphorus_(4.2, 9.4]",19,0.0006892375770610139
"Bilirubin, Total_(0.099, 0.3]",19,0.030457566203883926
"Bilirubin, Total_(0.3, 0.5]",19,0.04390381865259576
"Bilirubin, Total_(0.5, 0.6]",19,0.012652432497355393
"Bilirubin, Total_(0.6, 0.8]",19,0.012974267667003075
"Bilirubin, Total_(0.8, 30.9]",19,0.012199644456924374
"Chloride_(69.999, 103.0]",19,0.03662317600023422
"Chloride_(103.0, 104.0]",19,0.014942346531322476
"Chloride_(104.0, 106.0]",19,0.033300472047805944
"Chloride_(106.0, 107.0]",19,0.018236419526837556
"Chloride_(107.0, 122.0]",19,0.025468550534307702
"Sodium_(106.999, 138.0]",19,0.028681782225456517
"Sodium_(138.0, 140.0]",19,0.042168687122585785
"Sodium_(140.0, 141.0]",19,0.02216558991917075
"Sodium_(141.0, 142.0]",19,0.018279842702627825
"Sodium_(142.0, 150.0]",19,0.01472929042044375
"Hemoglobin_(5.699, 12.1]",19,0.017799751152757833
"Hemoglobin_(12.1, 13.2]",19,0.027971470518433232
"Hemoglobin_(13.2, 14.1]",19,0.03597514039943683
"Hemoglobin_(14.1, 15.1]",19,0.032526014252977686
"Hemoglobin_(15.1, 22.4]",19,0.017097820607515482
"Absolute Neutrophils_(-0.001, 3.0]",19,0.0
"Absolute Neutrophils_(3.0, 3.992]",19,0.0
"Absolute Neutrophils_(3.992, 5.6]",19,0.0005379503886125045
"Absolute Neutrophils_(5.6, 9.422]",19,0.0
"Absolute Neutrophils_(9.422, 14240.0]",19,0.0
"Tsh_(0.069, 0.9]",19,0.0
"Tsh_(0.9, 1.38]",19,8.649180076349023e-05
"Tsh_(1.38, 2.08]",19,0.0
"Tsh_(2.08, 3.1]",19,0.0
"Tsh_(3.1, 17.32]",19,9.407982439632504e-05
"Progranulocytes._(-0.001, 3.0]",19,0.004536567413364863
"Monocyte % (Coulter)_(-0.001, 6.4]",19,0.028683841297919135
"Monocyte % (Coulter)_(6.4, 7.8]",19,0.031434170969119636
"Monocyte % (Coulter)_(7.8, 9.1]",19,0.03463251288800495
"Monocyte % (Coulter)_(9.1, 10.9]",19,0.025276713785266292
"Monocyte % (Coulter)_(10.9, 59.0]",19,0.02362972124043604
"Red Blood Cell Count_(1.8690000000000002, 4.02]",19,0.011635189129074673
"Red Blood Cell Count_(4.02, 4.39]",19,0.03458204406778069
"Red Blood Cell Count_(4.39, 4.67]",19,0.03523743589108762
"Red Blood Cell Count_(4.67, 4.99]",19,0.03318575883790706
"Red Blood Cell Count_(4.99, 7.46]",19,0.01745910503572359
"Tsh-3Rd Generation (Sstsh)_(0.009000000000000001, 0.94]",19,0.006247636687179004
"Tsh-3Rd Generation (Sstsh)_(0.94, 1.512]",19,0.008282568456578102
"Tsh-3Rd Generation (Sstsh)_(1.512, 2.07]",19,0.008482737023473843
"Tsh-3Rd Generation (Sstsh)_(2.07, 3.08]",19,0.005794785456198294
"Tsh-3Rd Generation (Sstsh)_(3.08, 142.3]",19,0.006902076079176502
"Glucose_(36.999, 87.0]",19,0.03080863898911877
"Glucose_(87.0, 95.0]",19,0.028885216855682856
"Glucose_(95.0, 104.0]",19,0.022284865443407468
"Glucose_(104.0, 127.0]",19,0.02743107809900455
"Glucose_(127.0, 650.0]",19,0.018656036833847655
"Non-Hdl Cholesterol_(51.999, 92.0]",19,0.00023704106693177583
"Non-Hdl Cholesterol_(92.0, 113.0]",19,0.0
"Non-Hdl Cholesterol_(113.0, 131.0]",19,0.0
"Non-Hdl Cholesterol_(131.0, 161.0]",19,0.00037461837844629
"Non-Hdl Cholesterol_(161.0, 276.0]",19,0.0
"Protein_(3.1990000000000003, 6.5]",19,0.02578330862830775
"Protein_(6.5, 6.8]",19,0.022043612097577586
"Protein_(6.8, 7.1]",19,0.02639268216054768
"Protein_(7.1, 7.4]",19,0.02228181858620288
"Protein_(7.4, 10.7]",19,0.017013338381301178
"Platelet Count_(0.999, 176.0]",19,0.017562916747816557
"Platelet Count_(176.0, 213.0]",19,0.026769326048337025
"Platelet Count_(213.0, 247.0]",19,0.03506399525096907
"Platelet Count_(247.0, 290.0]",19,0.0351591478553181
"Platelet Count_(290.0, 856.0]",19,0.030123149435799086
"Basophils_(-0.001, 0.3]",19,0.04290547812296854
"Basophils_(0.3, 0.4]",19,0.019053191160591138
"Basophils_(0.4, 0.6]",19,0.03447423737681836
"Basophils_(0.6, 0.8]",19,0.020111807839922242
"Basophils_(0.8, 15.0]",19,0.02779861206839921
"Absolute Basophils_(-0.001, 0.07]",19,0.0
"Absolute Basophils_(0.07, 0.1]",19,0.0
"Absolute Basophils_(0.1, 97.0]",19,0.0
"Absolute Eosinophils_(-0.001, 0.1]",19,0.0
"Absolute Eosinophils_(0.1, 0.12]",19,0.0
"Absolute Eosinophils_(0.12, 0.2]",19,0.0
"Absolute Eosinophils_(0.2, 0.4]",19,0.00036248995566616054
"Absolute Eosinophils_(0.4, 9342.0]",19,0.00014464916720410977
"Absolute Monocytes_(-0.001, 0.4]",19,0.0
"Absolute Monocytes_(0.4, 0.56]",19,0.0001282037530183441
"Absolute Monocytes_(0.56, 0.7]",19,0.0
"Absolute Monocytes_(0.7, 1.1]",19,0.0
"Absolute Monocytes_(1.1, 5145.0]",19,0.0
"Absolute Eosinophil Count_(-0.001, 0.1]",19,0.07905567836043238
"Absolute Eosinophil Count_(0.1, 0.2]",19,0.0348106569241086
"Absolute Eosinophil Count_(0.2, 0.3]",19,0.014693389357779637
